"","Var1","Freq"
"733","12:33:00",5
"734","12:34:00",2
"735","12:35:00",16
"736","12:36:00",5
"737","12:37:00",2
"738","12:38:00",9
"739","12:39:00",6
"740","12:40:00",29
"741","12:41:00",2
"742","12:42:00",4
"743","12:43:00",2
"744","12:44:00",4
"745","12:45:00",29
"746","12:46:00",7
"747","12:47:00",3
"748","12:48:00",4
"749","12:49:00",2
"750","12:50:00",23
"751","12:51:00",3
"752","12:52:00",8
"753","12:53:00",6
"754","12:54:00",3
"755","12:55:00",20
"756","12:56:00",5
"757","12:57:00",4
"758","12:58:00",7
"759","12:59:00",2
"760","13:00:00",150
"761","13:01:00",7
"762","13:02:00",3
"763","13:03:00",1
"764","13:04:00",4
"765","13:05:00",14
"766","13:06:00",1
"767","13:07:00",5
"768","13:08:00",2
"769","13:09:00",6
"770","13:10:00",26
"771","13:11:00",3
"772","13:12:00",4
"773","13:13:00",8
"774","13:14:00",6
"775","13:15:00",35
"776","13:16:00",4
"777","13:17:00",2
"778","13:18:00",5
"779","13:19:00",4
"780","13:20:00",23
"781","13:21:00",7
"782","13:22:00",9
"783","13:23:00",3
"784","13:24:00",2
"785","13:25:00",14
"786","13:26:00",4
"787","13:27:00",3
"788","13:28:00",4
"789","13:29:00",1
"790","13:30:00",94
"791","13:31:00",5
"792","13:32:00",8
"793","13:33:00",3
"794","13:34:00",2
"795","13:35:00",13
"796","13:36:00",5
"797","13:37:00",3
"798","13:38:00",6
"799","13:39:00",2
"800","13:40:00",28
"801","13:41:00",5
"802","13:42:00",6
"803","13:43:00",6
"804","13:44:00",9
"805","13:45:00",38
"806","13:46:00",3
"807","13:47:00",7
"808","13:48:00",4
"809","13:49:00",1
"810","13:50:00",31
"811","13:51:00",1
"812","13:52:00",8
"813","13:53:00",3
"814","13:54:00",3
"815","13:55:00",13
"816","13:56:00",8
"817","13:57:00",6
"818","13:58:00",10
"819","13:59:00",3
"820","14:00:00",159
"821","14:01:00",11
"822","14:02:00",5
"823","14:03:00",2
"824","14:04:00",9
"825","14:05:00",8
"826","14:06:00",7
"827","14:07:00",6
"828","14:08:00",1
"829","14:09:00",5
"830","14:10:00",32
"831","14:11:00",3
"832","14:12:00",8
"833","14:13:00",4
"834","14:14:00",8
"835","14:15:00",42
"836","14:16:00",8
"837","14:17:00",7
"838","14:18:00",3
"839","14:19:00",7
"840","14:20:00",44
"841","14:21:00",8
"842","14:22:00",11
"843","14:23:00",3
"844","14:24:00",7
"845","14:25:00",17
"846","14:26:00",5
"847","14:27:00",6
"848","14:28:00",10
"849","14:29:00",6
"850","14:30:00",98
"851","14:31:00",8
"852","14:32:00",8
"853","14:33:00",6
"854","14:34:00",9
"855","14:35:00",18
"856","14:36:00",9
"857","14:37:00",5
"858","14:38:00",7
"859","14:39:00",7
"860","14:40:00",33
"861","14:41:00",5
"862","14:42:00",10
"863","14:43:00",10
"864","14:44:00",7
"865","14:45:00",49
"866","14:46:00",6
"867","14:47:00",9
"868","14:48:00",5
"869","14:49:00",5
"870","14:50:00",36
"871","14:51:00",4
"872","14:52:00",3
"873","14:53:00",3
"874","14:54:00",5
"875","14:55:00",22
"876","14:56:00",5
"877","14:57:00",5
"878","14:58:00",5
"879","14:59:00",7
"880","15:00:00",179
"881","15:01:00",7
"882","15:02:00",7
"883","15:03:00",6
"884","15:04:00",8
"885","15:05:00",13
"886","15:06:00",10
"887","15:07:00",8
"888","15:08:00",9
"889","15:09:00",5
"890","15:10:00",35
"891","15:11:00",9
"892","15:12:00",8
"893","15:13:00",4
"894","15:14:00",2
"895","15:15:00",57
"896","15:16:00",9
"897","15:17:00",3
"898","15:18:00",4
"899","15:19:00",3
"900","15:20:00",41
"901","15:21:00",5
"902","15:22:00",11
"903","15:23:00",13
"904","15:24:00",9
"905","15:25:00",19
"906","15:26:00",6
"907","15:27:00",5
"908","15:28:00",6
"909","15:29:00",5
"910","15:30:00",100
"911","15:31:00",8
"912","15:32:00",7
"913","15:33:00",5
"914","15:34:00",6
"915","15:35:00",21
"916","15:36:00",8
"917","15:37:00",8
"918","15:38:00",6
"919","15:39:00",5
"920","15:40:00",31
"921","15:41:00",4
"922","15:42:00",10
"923","15:43:00",10
"924","15:44:00",5
"925","15:45:00",60
"926","15:46:00",12
"927","15:47:00",9
"928","15:48:00",8
"929","15:49:00",5
"930","15:50:00",52
"931","15:51:00",3
"932","15:52:00",7
"933","15:53:00",5
"934","15:54:00",4
"935","15:55:00",21
"936","15:56:00",4
"937","15:57:00",2
"938","15:58:00",5
"939","15:59:00",6
"940","16:00:00",226
"941","16:01:00",6
"942","16:02:00",6
"943","16:03:00",6
"944","16:04:00",4
"945","16:05:00",22
"946","16:06:00",9
"947","16:07:00",10
"948","16:08:00",9
"949","16:09:00",3
"950","16:10:00",28
"951","16:11:00",7
"952","16:12:00",6
"953","16:13:00",4
"954","16:14:00",5
"955","16:15:00",53
"956","16:16:00",8
"957","16:17:00",7
"958","16:18:00",8
"959","16:19:00",4
"960","16:20:00",45
"961","16:21:00",6
"962","16:22:00",6
"963","16:23:00",8
"964","16:24:00",5
"965","16:25:00",17
"966","16:26:00",5
"967","16:27:00",7
"968","16:28:00",6
"969","16:29:00",5
"970","16:30:00",148
"971","16:31:00",9
"972","16:32:00",6
"973","16:33:00",8
"974","16:34:00",6
"975","16:35:00",22
"976","16:36:00",5
"977","16:37:00",3
"978","16:38:00",4
"979","16:39:00",4
"980","16:40:00",49
"981","16:41:00",4
"982","16:42:00",6
"983","16:43:00",8
"984","16:44:00",10
"985","16:45:00",55
"986","16:46:00",14
"987","16:47:00",12
"988","16:48:00",14
"989","16:49:00",4
"990","16:50:00",36
"991","16:51:00",8
"992","16:52:00",6
"993","16:53:00",4
"994","16:54:00",2
"995","16:55:00",26
"996","16:56:00",6
"997","16:57:00",8
"998","16:58:00",2
"999","16:59:00",6
"1000","17:00:00",229
"1001","17:01:00",11
"1002","17:02:00",6
"1003","17:03:00",9
"1004","17:04:00",7
"1005","17:05:00",15
"1006","17:06:00",4
"1007","17:07:00",3
"1008","17:08:00",7
"1009","17:09:00",7
"1010","17:10:00",37
"1011","17:11:00",9
"1012","17:12:00",10
"1013","17:13:00",4
"1014","17:14:00",10
"1015","17:15:00",61
"1016","17:16:00",13
"1017","17:17:00",5
"1018","17:18:00",9
"1019","17:19:00",5
"1020","17:20:00",39
"1021","17:21:00",7
"1022","17:22:00",10
"1023","17:23:00",3
"1024","17:24:00",12
"1025","17:25:00",40
"1026","17:26:00",10
"1027","17:27:00",5
"1028","17:28:00",11
"1029","17:29:00",7
"1030","17:30:00",154
"1031","17:31:00",8
"1032","17:32:00",9
"1033","17:33:00",5
"1034","17:34:00",5
"1035","17:35:00",31
"1036","17:36:00",15
"1037","17:37:00",7
"1038","17:38:00",12
"1039","17:39:00",12
"1040","17:40:00",30
"1041","17:41:00",5
"1042","17:42:00",6
"1043","17:43:00",9
"1044","17:44:00",7
"1045","17:45:00",80
"1046","17:46:00",8
"1047","17:47:00",4
"1048","17:48:00",2
"1049","17:49:00",6
"1050","17:50:00",43
"1051","17:51:00",9
"1052","17:52:00",14
"1053","17:53:00",8
"1054","17:54:00",9
"1055","17:55:00",28
